id,movie_name,synopsis,genre
45886,Yakshi Faithfully Yours,"The classic mythological symbol of lust Naga-Yakshi, who comes down to earth on gandharva yamam and mates with virgin boys and kills them straight away after having her orgasm.",horror
47666,Evil Remains,A graduate student preparing his thesis on mythology leads his friends on a research expedition to an old plantation estate on the outskirts of the Big Easy. The site is reputed to mysteriously cause madness and death to all who enter it.,horror
13033,Fashion Model,"When a top fashion model is murdered, a stockboy is suspected of the crime. He and another model set out to clear his name and find the real killer.",adventure
55630,The Glass Prison,"You must lose yourself, to find yourself.",mystery
64438,Joe + Belle,A dark comedy about two girls who fall in love with their country and with each other en route from Tel Aviv to Sderot (the ongoing target of Qassam rocket attacks).,romance
33245,"Stompa, selvfølgelig!","Langåsen private school has it's 50 years anniversary, and the students are to make a celebration show in the gym. But a school inspector is also to visit the school just about then.",family
23395,The Gold Express,"The robbery of gold is planned from a train which also carries several eccentric passengers, including two elderly ladies who write lurid thrillers under a pseudonym.",crime
57919,I Can't Sleep,"A serial killer terrorizes Paris at night, but that doesn't stop Daïga and Théo from meeting up, and falling in love.",mystery
88778,The Tesseract,"A psychologist, an Englishman, a bellboy and a wounded female assassin have their fates crossed at a sleazy Bangkok hotel.",thriller
68023,Untitled Shakespeare Project,A vibrant reimagining of Shakespeare's grooviest work.,romance
58631,Invisible Crime,A young female detective tries to decipher an unsolved mystery of missing girls when a similar case reappears after 15 years.,mystery
83091,Bengazi,An American with a shady past joins with a morally-bankrupt Irishman to find treasure buried by Arabs in a deserted mosque in the Sahara. The situation becomes complicated when they are surrounded by bellicose Bedouin bandits.,thriller
49727,One Missed Call,"Several people start receiving voice-mails from their future selves - messages which include the date, time, and some of the details of their deaths.",horror
26385,Zulfiqar,A modern day adaptation of two of William Shakespeare's tragedies - Julius Caesar and Antony and Cleopatra.,crime
81863,Blondes Don't Cry,"A seemingly immaculate town, turns upside down when someone comes and reveals what's truly going on.",thriller
63275,Tell Nora I Love Her,Fantasy At It's Funniest - Musical Offering.,romance
48512,Scoob!,"Scooby and the gang face their most challenging mystery ever: a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined.",horror
17993,Puss in Boots,"While being on the run for saving a mouse, the famous Puss in Boots, Pero, helps a young peasant boy win the heart of a lovely princess, while trying to rescue her from an evil wizard.",adventure
77236,Cotopaxi,"In an alternate reality where cloning was once legal, a young immigrant is fired from her job and must decide whether to return to her mysterious place of origin.",scifi
25623,The Arnelo Affair,A lawyer's wife starts an affair with a mobster but is confronted by his other flame who ends-up murdered and the adulterous wife is set-up to take the blame for the killing.,crime
65921,What Price Hollywood?,The career of a waitress takes off when she meets an amiable drunken Hollywood director.,romance
85401,Incident at Loch Ness,A documentary exploring the myth of the Loch Ness monster.,thriller
45986,Gentayangan,"Abimanyu Karindra has no choice but to bring his wife, Sofia and their two children and his sister Sheila to settle in a parent's hotel in a mountain valley hundreds of kilometers from Jakarta, after being declared bankrupt by the court.",horror
55542,Malombra,A young woman living in a castle reads letters written by her ancestor and comes to believe that she is the returned spirit of a former aristocrat who once live there.,mystery
2633,Redball,"While testing out a realistic looking paint ball gun for a new client, a young advertising executive runs afoul of both a right-wing militia group and the A.T.F., who've ascended into the mountains to look for their missing agent.",action
42244,Bear,"After her father's death, a city girl goes to live with her estranged mother in a tiny mountain town which harbours a magical secret, and gives her the chance to discover who she really is.",fantasy
89369,Tödlicher Umweg,"Three people are mysteriously stranded in a remote village in the wintry Alps. It gradually turns out that the village is the setting of a reality show, the content of which is the study of the fear of one of the three unsuspecting people",thriller
41302,The Humpbacked Horse,"Enthrallingly and fervently, colorfully and directly narration about the surprising adventures of little Ivanushka and his true friend - magic Horse, outwitting a foolish and greedy tsar.",fantasy
22320,When Reagan Went Berserk,A mass shooting survivor seeks vengeance on the perpetrator at large.,crime
41129,Bailiwick,"BAILIWICK is the story of John, a lonely, quiet man who is given a magical gift that changes his life. Do you like magic? Bailiwick is not officially rated but the director suggests a PG-13 rating for language and violence.",fantasy
48201,The Town Past Salem,"A widower and his family relocate to a small town outside of Salem to escape their haunted past. However, their new surroundings begin to reveal an even darker history as a malicious presence is conjured and begins to prey upon them.",horror
82750,Beyond Tortured,"Woman is kidnapped, drugged, sold on the dark web to the highest bidder and trafficked to another country where only one person can find her, her ex boyfriend, a retired green beret trained in extraction of special operatives.",thriller
12096,Between the Sheets,Two strangers meet in a nightclub and end up spending the night together in a hotel.,adventure
2465,Final Episode,"While Hirono is in prison, his rival Takeda turns his own crime organization into a political party, whose two executives stir up new tensions in their thirst for power.",action
30396,Hard Luck,88 days before his scheduled release from a state mental hospital Lucky O'Donnell returned home on the journey of a lifetime.,family
19659,Lupin the 3rd,"The grandson of a legendary gentleman burglar assembles a team of thieves to steal a Cleopatran necklace from two parties - an ally-turned-rival, and an underworld tycoon.",crime
6740,Winning Streak,Three Spanish guys create a code to win money at the casinos.,action
47470,Wodwo,A family Christmas dinner is interrupted by a towering stranger who demands to be shot in the chest with a sawn-off shotgun.,horror
